landlot_address,centroid_x,centroid_y,polygon_geom,vertices
경기도 수원시 팔달구 매산로3가 20-16,127.00927577439535,37.27175935769577,"POLYGON ((127.008463 37.271156, 127.008596 37.270822, 127.009004 37.270586, 127.00908 37.270616, 127.009178 37.270683, 127.010336 37.272262, 127.010128 37.272556, 127.009239 37.272717, 127.008662 37.272215, 127.008463 37.271156))","[[127.008463, 37.271156], [127.008596, 37.270822], [127.009004, 37.270586], [127.00908, 37.270616], [127.009178, 37.270683], [127.010336, 37.272262], [127.010128, 37.272556], [127.009239, 37.272717], [127.008662, 37.272215], [127.008463, 37.271156]]"
경기도 수원시 장안구 정자동 9-1,127.0085229667237,37.29527255625225,"POLYGON ((127.007449 37.295413, 127.007873 37.2947, 127.008874 37.294496, 127.008944 37.294492, 127.009233 37.294707, 127.00952 37.295336, 127.009539 37.295452, 127.009381 37.295668, 127.009199 37.295913, 127.009149 37.295981, 127.007494 37.29577, 127.007449 37.295413))","[[127.007449, 37.295413], [127.007873, 37.2947], [127.008874, 37.294496], [127.008944, 37.294492], [127.009233, 37.294707], [127.00952, 37.295336], [127.009539, 37.295452], [127.009381, 37.295668], [127.009199, 37.295913], [127.009149, 37.295981], [127.007494, 37.29577], [127.007449, 37.295413]]"
경기도 수원시 권선구 세류동 1270 LH수원센트럴타운2단지,127.00662906596668,37.26250879323704,"POLYGON ((127.006544 37.261878, 127.006783 37.261818, 127.006906 37.261887, 127.007105 37.262736, 127.007123 37.263095, 127.006822 37.263186, 127.005903 37.262522, 127.006544 37.261878))","[[127.006544, 37.261878], [127.006783, 37.261818], [127.006906, 37.261887], [127.007105, 37.262736], [127.007123, 37.263095], [127.006822, 37.263186], [127.005903, 37.262522], [127.006544, 37.261878]]"
경기도 수원시 장안구 율전동 319 신일아파트,126.96708621504607,37.29913206801665,"POLYGON ((126.965929 37.299103, 126.96605 37.299019, 126.966405 37.298956, 126.968004 37.298782, 126.968167 37.298853, 126.968198 37.299211, 126.968105 37.299262, 126.967752 37.299333, 126.965969 37.299461, 126.965929 37.299103))","[[126.965929, 37.299103], [126.96605, 37.299019], [126.966405, 37.298956], [126.968004, 37.298782], [126.968167, 37.298853], [126.968198, 37.299211], [126.968105, 37.299262], [126.967752, 37.299333], [126.965969, 37.299461], [126.965929, 37.299103]]"
경기도 수원시 영통구 매탄동 1352 매탄 위브 하늘채,127.04137684496258,37.261800606608986,"POLYGON ((127.040252 37.262012, 127.040249 37.262005, 127.040734 37.261191, 127.040983 37.260808, 127.040992 37.260806, 127.041754 37.261125, 127.042197 37.261337, 127.042563 37.26173, 127.042578 37.261766, 127.041771 37.262657, 127.041693 37.262694, 127.041468 37.262637, 127.04063 37.262416, 127.040252 37.262012))","[[127.040252, 37.262012], [127.040249, 37.262005], [127.040734, 37.261191], [127.040983, 37.260808], [127.040992, 37.260806], [127.041754, 37.261125], [127.042197, 37.261337], [127.042563, 37.26173], [127.042578, 37.261766], [127.041771, 37.262657], [127.041693, 37.262694], [127.041468, 37.262637], [127.04063, 37.262416], [127.040252, 37.262012]]"
경기도 수원시 영통구 망포동 540-15,127.05682411143074,37.23891064543232,"POLYGON ((127.055708 37.239032, 127.056246 37.238547, 127.057213 37.238096, 127.057525 37.238276, 127.057919 37.239094, 127.057869 37.239219, 127.057785 37.239279, 127.056128 37.239543, 127.055782 37.239442, 127.055685 37.239392, 127.055708 37.239032))","[[127.055708, 37.239032], [127.056246, 37.238547], [127.057213, 37.238096], [127.057525, 37.238276], [127.057919, 37.239094], [127.057869, 37.239219], [127.057785, 37.239279], [127.056128, 37.239543], [127.055782, 37.239442], [127.055685, 37.239392], [127.055708, 37.239032]]"
경기도 수원시 권선구 호매실동 1398,126.96392624390411,37.259547818402794,"POLYGON ((126.963153 37.259679, 126.963636 37.258705, 126.963995 37.258678, 126.964797 37.259884, 126.964712 37.260184, 126.963162 37.260039, 126.963153 37.259679))","[[126.963153, 37.259679], [126.963636, 37.258705], [126.963995, 37.258678], [126.964797, 37.259884], [126.964712, 37.260184], [126.963162, 37.260039], [126.963153, 37.259679]]"
경기도 수원시 권선구 구운동 507-11,126.97796631807721,37.27677361215341,"POLYGON ((126.977373 37.276911, 126.97824 37.275809, 126.978573 37.275872, 126.97852 37.276228, 126.97824 37.277223, 126.978067 37.277539, 126.977603 37.277582, 126.977303 37.277264, 126.977373 37.276911))","[[126.977373, 37.276911], [126.97824, 37.275809], [126.978573, 37.275872], [126.97852, 37.276228], [126.97824, 37.277223], [126.978067, 37.277539], [126.977603, 37.277582], [126.977303, 37.277264], [126.977373, 37.276911]]"
경기도 수원시 권선구 탑동 22-1 은진빌딩,126.97871481662628,37.274119169175705,"POLYGON ((126.977705 37.274053, 126.978019 37.273664, 126.978755 37.272989, 126.979096 37.273102, 126.979725 37.274382, 126.979537 37.274689, 126.979023 37.275043, 126.978664 37.275056, 126.978595 37.275056, 126.977649 37.274408, 126.977705 37.274053))","[[126.977705, 37.274053], [126.978019, 37.273664], [126.978755, 37.272989], [126.979096, 37.273102], [126.979725, 37.274382], [126.979537, 37.274689], [126.979023, 37.275043], [126.978664, 37.275056], [126.978595, 37.275056], [126.977649, 37.274408], [126.977705, 37.274053]]"
경기도 수원시 권선구 세류동 565-2,127.01090159901533,37.25338454718001,"POLYGON ((127.009852 37.253062, 127.010176 37.252884, 127.011076 37.252738, 127.01143 37.252802, 127.01179 37.252889, 127.011903 37.25323, 127.011607 37.253803, 127.01136 37.254203, 127.011322 37.254223, 127.011317 37.254225, 127.011278 37.254245, 127.010878 37.254089, 127.009705 37.25339, 127.009852 37.253062))","[[127.009852, 37.253062], [127.010176, 37.252884], [127.011076, 37.252738], [127.01143, 37.252802], [127.01179, 37.252889], [127.011903, 37.25323], [127.011607, 37.253803], [127.01136, 37.254203], [127.011322, 37.254223], [127.011317, 37.254225], [127.011278, 37.254245], [127.010878, 37.254089], [127.009705, 37.25339], [127.009852, 37.253062]]"
경기도 수원시 영통구 신동 398-19 신동우편취급소,127.05375306691039,37.248192902704,"POLYGON ((127.051369 37.247579, 127.052721 37.247414, 127.052988 37.247398, 127.053278 37.247445, 127.053609 37.247524, 127.056231 37.248851, 127.056186 37.249208, 127.055963 37.24918, 127.055711 37.249146, 127.0514 37.247937, 127.051369 37.247579))","[[127.051369, 37.247579], [127.052721, 37.247414], [127.052988, 37.247398], [127.053278, 37.247445], [127.053609, 37.247524], [127.056231, 37.248851], [127.056186, 37.249208], [127.055963, 37.24918], [127.055711, 37.249146], [127.0514, 37.247937], [127.051369, 37.247579]]"
"경기도 수원시 권선구 오목천동 482-2 일원 쌍용더플래티넘 오목천역 단지내상가 108,109호",126.96504980203535,37.242234410219716,"POLYGON ((126.963987 37.24221, 126.964515 37.241404, 126.964874 37.241394, 126.966316 37.242621, 126.966158 37.242944, 126.964082 37.242557, 126.963987 37.24221))","[[126.963987, 37.24221], [126.964515, 37.241404], [126.964874, 37.241394], [126.966316, 37.242621], [126.966158, 37.242944], [126.964082, 37.242557], [126.963987, 37.24221]]"
경기도 수원시 팔달구 중동 36-2,127.01679936999638,37.27453346650093,"POLYGON ((127.016225 37.275248, 127.016118 37.274922, 127.016334 37.273816, 127.016612 37.273471, 127.016961 37.273558, 127.017337 37.273843, 127.017389 37.274031, 127.017405 37.27439, 127.017406 37.275181, 127.017244 37.275349, 127.017147 37.275432, 127.017074 37.275433, 127.01637 37.275409, 127.016225 37.275248))","[[127.016225, 37.275248], [127.016118, 37.274922], [127.016334, 37.273816], [127.016612, 37.273471], [127.016961, 37.273558], [127.017337, 37.273843], [127.017389, 37.274031], [127.017405, 37.27439], [127.017406, 37.275181], [127.017244, 37.275349], [127.017147, 37.275432], [127.017074, 37.275433], [127.01637, 37.275409], [127.016225, 37.275248]]"
경기도 수원시 팔달구 화서동 105-1,127.00136044818258,37.28024770779199,"POLYGON ((127.000212 37.280218, 127.000212 37.280077, 127.000213 37.280039, 127.001351 37.279472, 127.001711 37.27947, 127.001875 37.279562, 127.002475 37.28003, 127.002476 37.28039, 127.001465 37.281056, 127.001105 37.281065, 127.000217 37.280399, 127.000212 37.280218))","[[127.000212, 37.280218], [127.000212, 37.280077], [127.000213, 37.280039], [127.001351, 37.279472], [127.001711, 37.27947], [127.001875, 37.279562], [127.002475, 37.28003], [127.002476, 37.28039], [127.001465, 37.281056], [127.001105, 37.281065], [127.000217, 37.280399], [127.000212, 37.280218]]"
경기도 수원시 영통구 영통동 961-6 영통트리플렉스,127.07114880027048,37.25260785553172,"POLYGON ((127.070265 37.252188, 127.070312 37.251917, 127.07052 37.251803, 127.070568 37.251803, 127.071385 37.252305, 127.072036 37.253283, 127.071935 37.253431, 127.071787 37.253542, 127.070281 37.252206, 127.070265 37.252188))","[[127.070265, 37.252188], [127.070312, 37.251917], [127.07052, 37.251803], [127.070568, 37.251803], [127.071385, 37.252305], [127.072036, 37.253283], [127.071935, 37.253431], [127.071787, 37.253542], [127.070281, 37.252206], [127.070265, 37.252188]]"
경기도 수원시 권선구 고색동 42-15,126.98470627933689,37.25153637098325,"POLYGON ((126.983913 37.251905, 126.983832 37.251045, 126.98395 37.250705, 126.985239 37.250768, 126.985535 37.250973, 126.9856 37.251057, 126.985715 37.251314, 126.985597 37.251654, 126.985271 37.25228, 126.98442 37.252539, 126.984128 37.252327, 126.983913 37.251905))","[[126.983913, 37.251905], [126.983832, 37.251045], [126.98395, 37.250705], [126.985239, 37.250768], [126.985535, 37.250973], [126.9856, 37.251057], [126.985715, 37.251314], [126.985597, 37.251654], [126.985271, 37.25228], [126.98442, 37.252539], [126.984128, 37.252327], [126.983913, 37.251905]]"
경기도 수원시 권선구 고색동 986 수원종합공구단지,126.98516652734351,37.25514261601272,"POLYGON ((126.984199 37.255117, 126.984678 37.254531, 126.985033 37.25432, 126.985392 37.254341, 126.985731 37.254595, 126.986064 37.254911, 126.986018 37.255274, 126.985953 37.255735, 126.985581 37.255885, 126.984507 37.255699, 126.984138 37.255376, 126.984199 37.255117))","[[126.984199, 37.255117], [126.984678, 37.254531], [126.985033, 37.25432], [126.985392, 37.254341], [126.985731, 37.254595], [126.986064, 37.254911], [126.986018, 37.255274], [126.985953, 37.255735], [126.985581, 37.255885], [126.984507, 37.255699], [126.984138, 37.255376], [126.984199, 37.255117]]"
경기도 수원시 팔달구 우만동 523,127.03214243674299,37.284430073418974,"POLYGON ((127.031208 37.284163, 127.031402 37.28386, 127.032743 37.28358, 127.032996 37.283836, 127.033025 37.283955, 127.032931 37.284837, 127.032736 37.28514, 127.032073 37.2852, 127.031592 37.285239, 127.031336 37.284986, 127.031208 37.284163))","[[127.031208, 37.284163], [127.031402, 37.28386], [127.032743, 37.28358], [127.032996, 37.283836], [127.033025, 37.283955], [127.032931, 37.284837], [127.032736, 37.28514], [127.032073, 37.2852], [127.031592, 37.285239], [127.031336, 37.284986], [127.031208, 37.284163]]"
경기도 수원시 팔달구 매산로2가 40-3 대주파크빌,127.00676290293364,37.268506148222066,"POLYGON ((127.005704 37.268111, 127.006111 37.268012, 127.007119 37.268057, 127.007428 37.268241, 127.007484 37.268309, 127.007741 37.26889, 127.007613 37.269226, 127.005998 37.268609, 127.005575 37.268448, 127.005704 37.268111))","[[127.005704, 37.268111], [127.006111, 37.268012], [127.007119, 37.268057], [127.007428, 37.268241], [127.007484, 37.268309], [127.007741, 37.26889], [127.007613, 37.269226], [127.005998, 37.268609], [127.005575, 37.268448], [127.005704, 37.268111]]"
경기도 수원시 장안구 파장동 570-8,126.98883299309634,37.309364847341556,"POLYGON ((126.988522 37.308536, 126.989103 37.308346, 126.989367 37.30859, 126.989563 37.309464, 126.989626 37.309859, 126.989619 37.310119, 126.989611 37.31013, 126.989598 37.310139, 126.989584 37.310145, 126.989416 37.310151, 126.988089 37.310001, 126.98782 37.309761, 126.988522 37.308536))","[[126.988522, 37.308536], [126.989103, 37.308346], [126.989367, 37.30859], [126.989563, 37.309464], [126.989626, 37.309859], [126.989619, 37.310119], [126.989611, 37.31013], [126.989598, 37.310139], [126.989584, 37.310145], [126.989416, 37.310151], [126.988089, 37.310001], [126.98782, 37.309761], [126.988522, 37.308536]]"
경기도 수원시 팔달구 지동 481,127.02958503234434,37.280718073066325,"POLYGON ((127.028863 37.280535, 127.028869 37.280521, 127.029004 37.280246, 127.030102 37.28006, 127.030428 37.280212, 127.030266 37.28056, 127.030103 37.280909, 127.030101 37.280914, 127.029752 37.281604, 127.029431 37.281441, 127.028753 37.280816, 127.028863 37.280535))","[[127.028863, 37.280535], [127.028869, 37.280521], [127.029004, 37.280246], [127.030102, 37.28006], [127.030428, 37.280212], [127.030266, 37.28056], [127.030103, 37.280909], [127.030101, 37.280914], [127.029752, 37.281604], [127.029431, 37.281441], [127.028753, 37.280816], [127.028863, 37.280535]]"
경기도 수원시 영통구 망포동 41-51 망포역 플래티넘베이스,127.05142043137498,37.24541959805913,"POLYGON ((127.050355 37.245181, 127.050401 37.24509, 127.050483 37.245065, 127.050841 37.245032, 127.052664 37.245219, 127.052633 37.245577, 127.050893 37.245882, 127.050868 37.245885, 127.05086 37.245885, 127.050462 37.245525, 127.050385 37.24545, 127.050355 37.245181))","[[127.050355, 37.245181], [127.050401, 37.24509], [127.050483, 37.245065], [127.050841, 37.245032], [127.052664, 37.245219], [127.052633, 37.245577], [127.050893, 37.245882], [127.050868, 37.245885], [127.05086, 37.245885], [127.050462, 37.245525], [127.050385, 37.24545], [127.050355, 37.245181]]"
경기도 수원시 장안구 천천동 585 성균관대학교,126.97429009448139,37.29359669451095,"POLYGON ((126.973315 37.293557, 126.973294 37.293198, 126.973487 37.292919, 126.975406 37.293261, 126.975453 37.293618, 126.974213 37.294447, 126.974171 37.294449, 126.973987 37.294334, 126.973315 37.293557))","[[126.973315, 37.293557], [126.973294, 37.293198], [126.973487, 37.292919], [126.975406, 37.293261], [126.975453, 37.293618], [126.974213, 37.294447], [126.974171, 37.294449], [126.973987, 37.294334], [126.973315, 37.293557]]"
경기도 수원시 장안구 천천동 585 성균관대학교,126.97429009448139,37.29359669451095,"POLYGON ((126.973315 37.293557, 126.973294 37.293198, 126.973487 37.292919, 126.975406 37.293261, 126.975453 37.293618, 126.974213 37.294447, 126.974171 37.294449, 126.973987 37.294334, 126.973315 37.293557))","[[126.973315, 37.293557], [126.973294, 37.293198], [126.973487, 37.292919], [126.975406, 37.293261], [126.975453, 37.293618], [126.974213, 37.294447], [126.974171, 37.294449], [126.973987, 37.294334], [126.973315, 37.293557]]"
경기도 수원시 장안구 천천동 585 성균관대학교,126.97429009448139,37.29359669451095,"POLYGON ((126.973315 37.293557, 126.973294 37.293198, 126.973487 37.292919, 126.975406 37.293261, 126.975453 37.293618, 126.974213 37.294447, 126.974171 37.294449, 126.973987 37.294334, 126.973315 37.293557))","[[126.973315, 37.293557], [126.973294, 37.293198], [126.973487, 37.292919], [126.975406, 37.293261], [126.975453, 37.293618], [126.974213, 37.294447], [126.974171, 37.294449], [126.973987, 37.294334], [126.973315, 37.293557]]"
경기도 수원시 팔달구 인계동 1122-10 삼호파크타워,127.03540648754009,37.26118938259776,"POLYGON ((127.034545 37.261375, 127.034459 37.261025, 127.034814 37.260504, 127.035292 37.260381, 127.035922 37.260317, 127.036152 37.260466, 127.036242 37.260815, 127.036 37.261932, 127.035928 37.262039, 127.035595 37.262175, 127.034863 37.261895, 127.034545 37.261375))","[[127.034545, 37.261375], [127.034459, 37.261025], [127.034814, 37.260504], [127.035292, 37.260381], [127.035922, 37.260317], [127.036152, 37.260466], [127.036242, 37.260815], [127.036, 37.261932], [127.035928, 37.262039], [127.035595, 37.262175], [127.034863, 37.261895], [127.034545, 37.261375]]"
경기도 수원시 영통구 하동 1013 광교더리브,127.06299976768359,37.28907917822912,"POLYGON ((127.062587 37.289014, 127.062594 37.288828, 127.062632 37.2888, 127.062634 37.288798, 127.062672 37.288771, 127.063029 37.288684, 127.063244 37.288972, 127.063497 37.289503, 127.062802 37.289303, 127.062587 37.289014))","[[127.062587, 37.289014], [127.062594, 37.288828], [127.062632, 37.2888], [127.062634, 37.288798], [127.062672, 37.288771], [127.063029, 37.288684], [127.063244, 37.288972], [127.063497, 37.289503], [127.062802, 37.289303], [127.062587, 37.289014]]"
경기도 수원시 영통구 원천동 615-7,127.0516621658577,37.27387101606911,"POLYGON ((127.050398 37.273912, 127.050777 37.273611, 127.051807 37.273364, 127.052167 37.273361, 127.0529 37.273834, 127.052895 37.274194, 127.050425 37.274271, 127.050398 37.273912))","[[127.050398, 37.273912], [127.050777, 37.273611], [127.051807, 37.273364], [127.052167, 37.273361], [127.0529, 37.273834], [127.052895, 37.274194], [127.050425, 37.274271], [127.050398, 37.273912]]"
경기도 수원시 팔달구 인계동 939 신동아 파스텔,127.03133550836867,37.27769420030408,"POLYGON ((127.030701 37.278033, 127.030482 37.276866, 127.030822 37.276745, 127.032067 37.277541, 127.03237 37.277796, 127.03241 37.278153, 127.031499 37.278401, 127.031481 37.278403, 127.030964 37.278413, 127.0308 37.278294, 127.030701 37.278033))","[[127.030701, 37.278033], [127.030482, 37.276866], [127.030822, 37.276745], [127.032067, 37.277541], [127.03237, 37.277796], [127.03241, 37.278153], [127.031499, 37.278401], [127.031481, 37.278403], [127.030964, 37.278413], [127.0308, 37.278294], [127.030701, 37.278033]]"
경기도 수원시 권선구 금곡동 1124-2,126.95550279847545,37.272975602872606,"POLYGON ((126.954812 37.272722, 126.956208 37.272759, 126.956303 37.273106, 126.955975 37.273196, 126.955666 37.273273, 126.955064 37.273193, 126.954692 37.273061, 126.954812 37.272722))","[[126.954812, 37.272722], [126.956208, 37.272759], [126.956303, 37.273106], [126.955975, 37.273196], [126.955666, 37.273273], [126.955064, 37.273193], [126.954692, 37.273061], [126.954812, 37.272722]]"
"경기도 수원시 장안구 정자동 879-1 백설마을 성지,동양고속아파트",126.99164840704816,37.29473787214895,"POLYGON ((126.991188 37.294516, 126.991439 37.294426, 126.992581 37.294867, 126.991338 37.294961, 126.991057 37.294851, 126.991188 37.294516))","[[126.991188, 37.294516], [126.991439, 37.294426], [126.992581, 37.294867], [126.991338, 37.294961], [126.991057, 37.294851], [126.991188, 37.294516]]"
경기도 수원시 영통구 하동 979,127.06972001391486,37.29198832843741,"POLYGON ((127.069018 37.292308, 127.068739 37.291669, 127.068877 37.291336, 127.069783 37.291117, 127.070087 37.291311, 127.07069 37.292156, 127.070742 37.292337, 127.070793 37.292517, 127.070064 37.292736, 127.069523 37.2928, 127.069226 37.292596, 127.069018 37.292308))","[[127.069018, 37.292308], [127.068739, 37.291669], [127.068877, 37.291336], [127.069783, 37.291117], [127.070087, 37.291311], [127.07069, 37.292156], [127.070742, 37.292337], [127.070793, 37.292517], [127.070064, 37.292736], [127.069523, 37.2928], [127.069226, 37.292596], [127.069018, 37.292308]]"
경기도 수원시 팔달구 매산로2가 63-12,127.00610878036085,37.26732851849815,"POLYGON ((127.005352 37.266734, 127.005485 37.266672, 127.006174 37.26651, 127.006395 37.266483, 127.006422 37.266508, 127.006916 37.267123, 127.006984 37.267229, 127.00706 37.267642, 127.006934 37.267866, 127.006531 37.268012, 127.005552 37.268038, 127.005256 37.267832, 127.005352 37.266734))","[[127.005352, 37.266734], [127.005485, 37.266672], [127.006174, 37.26651], [127.006395, 37.266483], [127.006422, 37.266508], [127.006916, 37.267123], [127.006984, 37.267229], [127.00706, 37.267642], [127.006934, 37.267866], [127.006531, 37.268012], [127.005552, 37.268038], [127.005256, 37.267832], [127.005352, 37.266734]]"
경기도 수원시 장안구 율전동 149-4,126.96970301433542,37.303184359189856,"POLYGON ((126.968885 37.303046, 126.969639 37.302563, 126.969834 37.302464, 126.970012 37.302441, 126.970568 37.30288, 126.970675 37.303116, 126.97062 37.303237, 126.969979 37.303739, 126.969364 37.303889, 126.969325 37.303889, 126.968994 37.303609, 126.968823 37.303465, 126.968653 37.303321, 126.968885 37.303046))","[[126.968885, 37.303046], [126.969639, 37.302563], [126.969834, 37.302464], [126.970012, 37.302441], [126.970568, 37.30288], [126.970675, 37.303116], [126.97062, 37.303237], [126.969979, 37.303739], [126.969364, 37.303889], [126.969325, 37.303889], [126.968994, 37.303609], [126.968823, 37.303465], [126.968653, 37.303321], [126.968885, 37.303046]]"
"경기도 수원시 영통구 이의동 1331 광교푸르지오 월드마크, 월드스퀘어",127.04777586238866,37.29207917413128,"POLYGON ((127.04703 37.291995, 127.047279 37.291735, 127.047954 37.291664, 127.04808 37.291654, 127.048166 37.291669, 127.048313 37.291734, 127.04842 37.291901, 127.048418 37.292131, 127.048406 37.292193, 127.048362 37.29231, 127.047785 37.292594, 127.047476 37.29247, 127.047285 37.292351, 127.047245 37.292318, 127.04703 37.291995))","[[127.04703, 37.291995], [127.047279, 37.291735], [127.047954, 37.291664], [127.04808, 37.291654], [127.048166, 37.291669], [127.048313, 37.291734], [127.04842, 37.291901], [127.048418, 37.292131], [127.048406, 37.292193], [127.048362, 37.29231], [127.047785, 37.292594], [127.047476, 37.29247], [127.047285, 37.292351], [127.047245, 37.292318], [127.04703, 37.291995]]"
경기도 수원시 장안구 천천동 506-8,126.9801205093072,37.29925784448918,"POLYGON ((126.979342 37.298845, 126.979481 37.298513, 126.981131 37.299042, 126.981136 37.299265, 126.981094 37.299348, 126.981032 37.299388, 126.979925 37.300047, 126.9796 37.299893, 126.979342 37.298845))","[[126.979342, 37.298845], [126.979481, 37.298513], [126.981131, 37.299042], [126.981136, 37.299265], [126.981094, 37.299348], [126.981032, 37.299388], [126.979925, 37.300047], [126.9796, 37.299893], [126.979342, 37.298845]]"
경기도 수원시 영통구 매탄동 514-13,127.06199127404848,37.255517612919654,"POLYGON ((127.061206 37.255571, 127.061188 37.255211, 127.061778 37.254734, 127.062191 37.254697, 127.062847 37.255527, 127.063037 37.255833, 127.062778 37.255993, 127.062372 37.256072, 127.061323 37.256244, 127.061206 37.255571))","[[127.061206, 37.255571], [127.061188, 37.255211], [127.061778, 37.254734], [127.062191, 37.254697], [127.062847, 37.255527], [127.063037, 37.255833], [127.062778, 37.255993], [127.062372, 37.256072], [127.061323, 37.256244], [127.061206, 37.255571]]"
경기도 수원시 영통구 이의동 1325-6,127.05113922877834,37.291433931127166,"POLYGON ((127.049988 37.292105, 127.049987 37.292068, 127.050222 37.291831, 127.052157 37.290454, 127.052372 37.290743, 127.050279 37.292357, 127.050203 37.292356, 127.049988 37.292105))","[[127.049988, 37.292105], [127.049987, 37.292068], [127.050222, 37.291831], [127.052157, 37.290454], [127.052372, 37.290743], [127.050279, 37.292357], [127.050203, 37.292356], [127.049988, 37.292105]]"
경기도 수원시 권선구 권선동 1330 권선자이 이편한세상,127.0265233104298,37.25301201763455,"POLYGON ((127.026183 37.253421, 127.025882 37.252151, 127.026218 37.252022, 127.027127 37.252807, 127.027036 37.253571, 127.026949 37.253837, 127.026617 37.253977, 127.026273 37.253769, 127.026183 37.253421))","[[127.026183, 37.253421], [127.025882, 37.252151], [127.026218, 37.252022], [127.027127, 37.252807], [127.027036, 37.253571], [127.026949, 37.253837], [127.026617, 37.253977], [127.026273, 37.253769], [127.026183, 37.253421]]"
경기도 수원시 영통구 망포동 698번지,127.05639339905112,37.236789609253265,"POLYGON ((127.055423 37.236714, 127.055887 37.236011, 127.056362 37.235997, 127.056377 37.235997, 127.056655 37.236013, 127.056932 37.236029, 127.057419 37.236862, 127.057233 37.237171, 127.056501 37.23769, 127.056395 37.237692, 127.056393 37.237692, 127.056287 37.237693, 127.055443 37.237073, 127.055423 37.236714))","[[127.055423, 37.236714], [127.055887, 37.236011], [127.056362, 37.235997], [127.056377, 37.235997], [127.056655, 37.236013], [127.056932, 37.236029], [127.057419, 37.236862], [127.057233, 37.237171], [127.056501, 37.23769], [127.056395, 37.237692], [127.056393, 37.237692], [127.056287, 37.237693], [127.055443, 37.237073], [127.055423, 37.236714]]"
경기도 수원시 장안구 정자동 875 선일주차타운빌딩 `동 113호,126.99462958825687,37.296314498923685,"POLYGON ((126.994159 37.296163, 126.994099 37.295749, 126.994361 37.295502, 126.994583 37.295476, 126.994884 37.295674, 126.995129 37.296876, 126.99501 37.297216, 126.994736 37.29712, 126.994735 37.297119, 126.994462 37.297023, 126.994159 37.296163))","[[126.994159, 37.296163], [126.994099, 37.295749], [126.994361, 37.295502], [126.994583, 37.295476], [126.994884, 37.295674], [126.995129, 37.296876], [126.99501, 37.297216], [126.994736, 37.29712], [126.994735, 37.297119], [126.994462, 37.297023], [126.994159, 37.296163]]"
경기도 수원시 팔달구 인계동 1019-5,127.0294124173825,37.26745809333026,"POLYGON ((127.028771 37.267861, 127.028704 37.267104, 127.028939 37.266796, 127.029274 37.266664, 127.029746 37.266838, 127.030248 37.267513, 127.03033 37.267864, 127.028854 37.268211, 127.028771 37.267861))","[[127.028771, 37.267861], [127.028704, 37.267104], [127.028939, 37.266796], [127.029274, 37.266664], [127.029746, 37.266838], [127.030248, 37.267513], [127.03033, 37.267864], [127.028854, 37.268211], [127.028771, 37.267861]]"
"경기도 수원시 영통구 이의동 1332 광교C1 호반베르디움, Summit Place광교",127.04975379001183,37.29001441632624,"POLYGON ((127.048784 37.290451, 127.050553 37.28923, 127.050764 37.289522, 127.049935 37.290121, 127.049204 37.290649, 127.049174 37.290666, 127.048935 37.290777, 127.048784 37.290451))","[[127.048784, 37.290451], [127.050553, 37.28923], [127.050764, 37.289522], [127.049935, 37.290121], [127.049204, 37.290649], [127.049174, 37.290666], [127.048935, 37.290777], [127.048784, 37.290451]]"
경기도 수원시 영통구 이의동 1351-1 광교데시앙루브,127.04593377494888,37.29024728024603,"POLYGON ((127.045111 37.290062, 127.045112 37.289912, 127.045116 37.289794, 127.045234 37.289708, 127.045615 37.289549, 127.045695 37.28955, 127.045787 37.289552, 127.046077 37.289766, 127.046816 37.290692, 127.046809 37.290776, 127.046577 37.291051, 127.045329 37.290348, 127.045111 37.290062))","[[127.045111, 37.290062], [127.045112, 37.289912], [127.045116, 37.289794], [127.045234, 37.289708], [127.045615, 37.289549], [127.045695, 37.28955], [127.045787, 37.289552], [127.046077, 37.289766], [127.046816, 37.290692], [127.046809, 37.290776], [127.046577, 37.291051], [127.045329, 37.290348], [127.045111, 37.290062]]"
경기도 수원시 영통구 망포동 234-6 영통푸르지오파인베르,127.04616220332628,37.23672255269911,"POLYGON ((127.045008 37.236122, 127.044998 37.235762, 127.045687 37.235563, 127.046047 37.235557, 127.046476 37.235823, 127.046594 37.23592, 127.046639 37.235976, 127.046724 37.236141, 127.046742 37.236194, 127.047102 37.238264, 127.046758 37.238371, 127.045008 37.236122))","[[127.045008, 37.236122], [127.044998, 37.235762], [127.045687, 37.235563], [127.046047, 37.235557], [127.046476, 37.235823], [127.046594, 37.23592], [127.046639, 37.235976], [127.046724, 37.236141], [127.046742, 37.236194], [127.047102, 37.238264], [127.046758, 37.238371], [127.045008, 37.236122]]"
경기도 수원시 장안구 조원동 726-16 조원동 빌딩,127.01471819849236,37.30323526134175,"POLYGON ((127.013889 37.303501, 127.014007 37.302799, 127.014057 37.302559, 127.014353 37.302354, 127.015189 37.302438, 127.015417 37.302716, 127.015443 37.303897, 127.015344 37.304019, 127.015072 37.304131, 127.014504 37.30407, 127.014117 37.303779, 127.013889 37.303501))","[[127.013889, 37.303501], [127.014007, 37.302799], [127.014057, 37.302559], [127.014353, 37.302354], [127.015189, 37.302438], [127.015417, 37.302716], [127.015443, 37.303897], [127.015344, 37.304019], [127.015072, 37.304131], [127.014504, 37.30407], [127.014117, 37.303779], [127.013889, 37.303501]]"
